Wall time,Step,Value
1720037770.3068373,1000,21.56647300720215
1720038414.0371492,5000,23.368284225463867
1720038742.2061343,7000,23.62220573425293
1720039253.6822584,10000,24.180147171020508
1720040078.1266217,15000,25.082796096801758
1720040931.6325717,20000,26.075424194335938
1720041674.8811536,25000,26.213884353637695
1720042374.634976,30000,26.237337112426758
