Wall time,Step,Value
1719864447.6996324,1000,21.910619735717773
1719864962.2300158,5000,23.791452407836914
1719865339.9268966,7000,24.094221115112305
1719866033.068275,10000,24.741884231567383
1719866973.0276098,15000,25.945066452026367
1719867686.7795107,20000,27.613557815551758
1719868263.912927,25000,28.12247085571289
1719868904.3746781,30000,28.39337921142578
