Wall time,Step,Value
1719910955.5327256,1000,22.01123046875
1719911401.4539828,5000,23.8388614654541
1719911673.704222,7000,24.232824325561523
1719912008.1633892,10000,24.853681564331055
1719912464.9324498,15000,26.05286407470703
1719912968.4784803,20000,27.330392837524414
1719913435.547197,25000,27.723377227783203
1719913922.3686602,30000,27.832202911376953
