Wall time,Step,Value
1720264238.0457764,1000,20.4999942779541
1720264554.1026273,5000,23.041452407836914
1720264749.158968,7000,23.55686378479004
1720265011.5670106,10000,24.26247215270996
1720265404.3951936,15000,25.484731674194336
1720265822.0831926,20000,27.11338996887207
1720266221.0714526,25000,27.626117706298828
1720266657.8832684,30000,27.858999252319336
