Wall time,Step,Value
1719863976.0575516,1000,22.639984130859375
1719864250.5778184,5000,24.432191848754883
1719864526.8919284,7000,24.774930953979492
1719864894.0979536,10000,25.471866607666016
1719865410.9673908,15000,26.878080368041992
1719866100.8917706,20000,28.49687957763672
1719866821.9687324,25000,29.05931854248047
1719867390.4523907,30000,29.23273468017578
