Wall time,Step,Value
1720269728.841859,1000,20.614587783813477
1720270075.748931,5000,21.919649124145508
1720270289.2838197,7000,22.443031311035156
1720270574.7439752,10000,22.5776424407959
1720271017.077062,15000,22.481409072875977
1720271481.1757977,20000,22.87433433532715
1720271924.874918,25000,22.80763053894043
1720272385.3171484,30000,22.770233154296875
