Wall time,Step,Value
1719863921.214239,1000,22.30242919921875
1719864201.4089928,5000,23.752511978149414
1719864474.9900389,7000,24.220924377441406
1719864844.7069082,10000,25.130512237548828
1719865352.055005,15000,26.294618606567383
1719866050.5797462,20000,27.9370059967041
1719866764.181652,25000,28.517114639282227
1719867340.035685,30000,28.774547576904297
