Wall time,Step,Value
1719955748.5918152,1000,22.44811248779297
1719956045.483134,5000,24.574560165405273
1719956300.9823108,7000,25.451955795288086
1719956577.7931085,10000,26.572710037231445
1719956993.113722,15000,28.66905403137207
1719957492.4250305,20000,31.125099182128906
1719957882.9040153,25000,32.109535217285156
1719958241.4919162,30000,32.75472640991211
