Wall time,Step,Value
1720260411.465984,1000,21.65790367126465
1720260862.4727337,5000,23.52617073059082
1720261125.3788812,7000,23.746164321899414
1720261500.5774887,10000,24.469541549682617
1720262133.342634,15000,25.619863510131836
1720262775.30955,20000,27.025127410888672
1720263378.9002225,25000,27.45005226135254
1720263973.5847669,30000,27.70924949645996
