Wall time,Step,Value
1720099375.8921766,1000,21.71500587463379
1720099834.9595084,5000,23.663616180419922
1720100103.508385,7000,24.02620506286621
1720100480.72848,10000,24.57988929748535
1720101107.3496838,15000,25.608591079711914
1720101771.328698,20000,26.981565475463867
1720102396.1683316,25000,27.263784408569336
1720103007.175442,30000,27.455913543701172
