Wall time,Step,Value
1719818179.1954987,1000,19.27930450439453
1719818381.5011122,5000,21.0316104888916
1719818533.7691672,7000,21.624603271484375
1719818730.8683765,10000,22.25819969177246
1719819013.0571847,15000,23.383312225341797
1719819296.8891513,20000,24.22201919555664
1719819566.669224,25000,24.608999252319336
1719819829.041722,30000,24.820024490356445
