Wall time,Step,Value
1720161660.39137,1000,0.6934534907341003
1720162037.000935,5000,0.7217763662338257
1720162243.6690216,7000,0.7345251441001892
1720162496.7155328,10000,0.7491914629936218
1720162825.9833007,15000,0.7701608538627625
1720163153.4796364,20000,0.7906675934791565
1720163473.6799924,25000,0.8021464943885803
1720163797.0330737,30000,0.8123102188110352
