Wall time,Step,Value
1719816293.2316997,1000,0.6923841238021851
1719816509.2327797,5000,0.7208389043807983
1719816692.5186741,7000,0.73557448387146
1719816887.4074452,10000,0.7521849870681763
1719817164.119324,15000,0.7809797525405884
1719817458.0916681,20000,0.8025474548339844
1719817730.210097,25000,0.8130084276199341
1719818001.736965,30000,0.8181010484695435
