Wall time,Step,Value
1719827064.1872437,1000,22.332197189331055
1719827288.0751839,5000,23.271089553833008
1719827477.3245819,7000,23.912939071655273
1719827689.503673,10000,24.681692123413086
1719827949.0008357,15000,25.699674606323242
1719828204.8264914,20000,27.363046646118164
1719828451.8946276,25000,28.017330169677734
1719828722.2006676,30000,28.322378158569336
