Wall time,Step,Value
1719820007.53015,1000,21.980266571044922
1719820245.5675197,5000,22.874832153320312
1719820408.7789476,7000,23.78070640563965
1719820611.1082065,10000,24.64218521118164
1719820905.869708,15000,25.826690673828125
1719821216.9394267,20000,27.471393585205078
1719821499.088408,25000,28.03924560546875
1719821856.4244654,30000,28.311830520629883
