Wall time,Step,Value
1719814317.528497,1000,0.7259969115257263
1719814523.5878997,5000,0.7611629366874695
1719814676.1153784,7000,0.7777184247970581
1719814878.5798714,10000,0.791701078414917
1719815161.264717,15000,0.8149404525756836
1719815463.4872644,20000,0.8436582684516907
1719815769.6027925,25000,0.8542245626449585
1719816077.2437758,30000,0.8603525161743164
