Wall time,Step,Value
1720161660.391325,1000,20.85964012145996
1720162037.000888,5000,21.83736801147461
1720162243.6689405,7000,22.46535301208496
1720162496.7154799,10000,23.176115036010742
1720162825.983256,15000,23.932958602905273
1720163153.4795928,20000,25.065128326416016
1720163473.6799483,25000,25.71080207824707
1720163797.0330281,30000,26.36420440673828
