Wall time,Step,Value
1720161660.3911781,1000,0.05350343883037567
1720162037.0007145,5000,0.04879075661301613
1720162243.6523848,7000,0.04706300050020218
1720162496.7153244,10000,0.0462581031024456
1720162825.9831066,15000,0.05128758028149605
1720163153.4794483,20000,0.043904516845941544
1720163473.6798012,25000,0.04020257294178009
1720163797.032882,30000,0.03179072216153145
