Wall time,Step,Value
1719816293.2316499,1000,18.79934310913086
1719816509.2327309,5000,20.313013076782227
1719816692.5186293,7000,21.012622833251953
1719816887.407402,10000,21.60051727294922
1719817164.1192772,15000,22.641469955444336
1719817458.091625,20000,23.470989227294922
1719817730.210052,25000,23.87774658203125
1719818001.7369168,30000,24.056066513061523
