Wall time,Step,Value
1719818179.1955435,1000,0.6809526085853577
1719818381.5011601,5000,0.7082007527351379
1719818533.7692475,7000,0.7213402390480042
1719818730.868422,10000,0.7379919290542603
1719819013.0572362,15000,0.7636400461196899
1719819296.889198,20000,0.7821834683418274
1719819566.6692698,25000,0.7915290594100952
1719819829.0417676,30000,0.796237051486969
