Wall time,Step,Value
1719816293.2314816,1000,0.0757102444767952
1719816509.2325506,5000,0.055587686598300934
1719816692.5184798,7000,0.049958255141973495
1719816887.4072351,10000,0.04609839990735054
1719817164.1191134,15000,0.04018716514110565
1719817458.0914476,20000,0.036012932658195496
1719817730.209917,25000,0.03418411687016487
1719818001.7367458,30000,0.03326139971613884
