Wall time,Step,Value
1719827064.187283,1000,0.7122116088867188
1719827288.0753114,5000,0.7490549683570862
1719827477.3246474,7000,0.7626940011978149
1719827689.503815,10000,0.7771787047386169
1719827949.000882,15000,0.798385739326477
1719828204.826534,20000,0.8220632076263428
1719828451.8946664,25000,0.8316890597343445
1719828722.200708,30000,0.8369984030723572
