Wall time,Step,Value
1719818179.1953502,1000,0.07034695893526077
1719818381.5009353,5000,0.05007097125053406
1719818533.7578402,7000,0.04631657525897026
1719818730.8681984,10000,0.04295765608549118
1719819013.0570319,15000,0.037061627954244614
1719819296.8889987,20000,0.03336422145366669
1719819566.669064,25000,0.03169025108218193
1719819829.0415733,30000,0.030635330826044083
