Wall time,Step,Value
1719831692.2576518,1000,0.7134079933166504
1719832165.6350622,5000,0.7505484223365784
1719832427.6286323,7000,0.7619372606277466
1719832901.9648018,10000,0.7767461538314819
1719833417.143206,15000,0.801445722579956
1719833896.0225937,20000,0.8248761892318726
1719834420.1261003,25000,0.8349351286888123
1719834894.6407595,30000,0.8403196334838867
