Wall time,Step,Value
1720260678.8910694,1000,0.7089701890945435
1720261130.0302012,5000,0.7434947490692139
1720261393.2845492,7000,0.7540116310119629
1720261767.8451416,10000,0.767304539680481
1720262419.8594644,15000,0.7919204235076904
1720263061.7408357,20000,0.8146894574165344
1720263675.6668484,25000,0.8239510655403137
1720264273.2719738,30000,0.829014778137207
