Wall time,Step,Value
1720260678.8908784,1000,0.04726235941052437
1720261130.0300117,5000,0.03465989604592323
1720261393.2843587,7000,0.03216346725821495
1720261767.844957,10000,0.02993701957166195
1720262419.859275,15000,0.02636839635670185
1720263061.7406366,20000,0.022133123129606247
1720263675.6666355,25000,0.020884336903691292
1720264273.2717857,30000,0.02019825391471386
