Wall time,Step,Value
1719831692.257608,1000,21.823394775390625
1719832165.634998,5000,23.632610321044922
1719832427.6285875,7000,24.207744598388672
1719832901.9646857,10000,24.962955474853516
1719833417.1430645,15000,26.159582138061523
1719833896.0225592,20000,27.60361099243164
1719834420.126058,25000,28.175037384033203
1719834894.6406324,30000,28.453428268432617
