Wall time,Step,Value
1720256665.1953726,1000,0.6882380843162537
1720256983.524994,5000,0.7414085865020752
1720257176.525499,7000,0.7545442581176758
1720257431.4909177,10000,0.7705504894256592
1720257836.1711283,15000,0.7911842465400696
1720258244.784635,20000,0.8154426217079163
1720258646.4630234,25000,0.8242782354354858
1720259042.2482908,30000,0.828624427318573
