Wall time,Step,Value
1720339313.6729786,1000,20.637487411499023
1720339900.7363307,5000,21.651010513305664
1720340168.173072,7000,22.606287002563477
1720340488.7435095,10000,23.240360260009766
1720340877.8153026,15000,24.11155128479004
1720341257.864581,20000,25.427513122558594
1720341626.2325907,25000,26.246192932128906
1720341997.1270268,30000,26.701644897460938
