Wall time,Step,Value
1719831692.2574518,1000,0.04655115306377411
1719832165.6347697,5000,0.033115990459918976
1719832427.6284273,7000,0.03044404461979866
1719832901.9646008,10000,0.027947649359703064
1719833417.1429884,15000,0.024786602705717087
1719833896.02249,20000,0.02051389403641224
1719834420.1259058,25000,0.019237274304032326
1719834894.6405618,30000,0.018607275560498238
