Wall time,Step,Value
1720256665.1951733,1000,0.0525958351790905
1720256983.5247796,5000,0.03846217691898346
1720257176.5252986,7000,0.03497662395238876
1720257431.490702,10000,0.03228830173611641
1720257836.1709368,15000,0.028510747477412224
1720258244.784444,20000,0.0234663188457489
1720258646.4628277,25000,0.022098835557699203
1720259042.248088,30000,0.021555835381150246
