Wall time,Step,Value
1720296195.3152368,1000,20.014211654663086
1720297437.2126768,5000,22.13626480102539
1720297819.1215887,7000,23.04037094116211
1720298272.014464,10000,23.84122085571289
1720298901.3913143,15000,24.930307388305664
1720299538.9642684,20000,25.956186294555664
1720300152.469554,25000,26.365680694580078
1720300768.9871683,30000,26.605941772460938
