Wall time,Step,Value
1720276951.2113986,1000,21.02701187133789
1720277806.772153,5000,22.680856704711914
1720278171.0709612,7000,23.370708465576172
1720278616.8952827,10000,24.224842071533203
1720279205.6831527,15000,25.299150466918945
1720279783.5308077,20000,26.545032501220703
1720280342.8478,25000,27.127643585205078
1720281246.12472,30000,27.471464157104492
