Wall time,Step,Value
0, 0, 1850543.0
1720013046.6631248,1000,1903467.0
1720013683.3344312,5000,1212131.0
1720014005.835274,7000,943016.0
1720014445.0502024,10000,860007.0
1720015530.7862499,15000,1026819.0
1720016378.8719258,20000,1026819.0
1720017038.8478067,25000,1026819.0
1720017716.1794956,30000,1026819.0
